198811,0.17,0.17,1.91,8,5,42,0.4166,0.284,14.3567,1.965
198812,0.17,0.2,2.4,10,3,23,0.4415,0.2943,14.3816,1.9753
198901,0.2,0.17,0.56,11,3,24.5,0.0277,0.0087,14.4093,1.984
198902,0.17,0.17,0.68,10,4,26,0.0537,0.0191,14.4353,1.9944
198903,0.57,0.58,0.94,11,3,23.5,0.0829,0.0269,14.4645,2.0022
198904,0.51,0.56,1.73,6,1,9.5,0.0884,0.0276,14.47,2.0029
198905,0.58,0.58,3.34,5,2,25.9,0.1088,0.0351,14.4904,2.0104
198906,0.57,0.59,3.26,11,2,13,0.1414,0.0424,14.523,2.0177
198907,0.57,0.57,2.12,12,3,20,0.1695,0.0489,14.5511,2.0242
198908,0.51,0.56,6.09,14,3,20,0.2107,0.0586,14.5923,2.0339
198909,0.66,0.57,0.38,12,3,20,0.2469,0.0673,14.6285,2.0426
198910,0.77,0.68,0.7,12,3,20,0.2781,0.0747,14.6597,2.05
198911,0.61,0.57,0.52,12,3,20,0.3132,0.0837,14.6948,2.059
198912,0.63,0.57,0.39,10,3,20,0.3396,0.0904,14.7212,2.0657
199001,0.68,0.55,0,10,3,20,0.0296,0.0079,14.7508,2.0736
199002,0.66,0.55,0.45,7,2,21,0.05,0.0138,14.7712,2.0795
199003,0.66,0.55,1,12,3,19,0.0844,0.0223,14.8056,2.088
199004,0.69,0.59,0.65,15,4,20.5,0.1276,0.0336,14.8488,2.0993
199005,0.69,0.57,0.7,14,4,20,0.1789,0.0457,14.9001,2.1114
199006,0.73,0.57,1,21,5,20,0.2379,0.061,14.9591,2.1267
199007,0.73,0.58,2.25,17,4,20,0.2931,0.0748,15.0143,2.1405
199008,0.7,0.62,1.96,17,4,19,0.3417,0.0853,15.0629,2.151
199009,0.57,0.59,0.63,18,5,20,0.3857,0.096,15.1069,2.1617
199010,0.69,0.57,0.66,19,6,22,0.444,0.1114,15.1652,2.1771
199011,0.74,0.57,0.61,21,5,20,0.5034,0.1259,15.2246,2.1916
199012,0.79,0.54,0.43,16,4,20,0.5551,0.1387,15.2763,2.2044
199101,0.47,0.55,0.6,19,4,18.5,0.0565,0.0132,15.3328,2.2176
199102,0.7,0.56,0.55,17,4,20,0.102,0.0239,15.3783,2.2283
199103,0.65,0.57,0.22,15,4,21,0.1408,0.0333,15.4171,2.2377
199104,0.66,0.69,0.66,15,4,20,0.1839,0.0441,15.4602,2.2485
199105,0.73,0.59,0.68,15,4,20,0.2316,0.0558,15.5079,2.2602
199106,0.75,0.63,0.61,16,4,20,0.2788,0.0674,15.5551,2.2718
199107,0.73,0.55,0.53,17,4,19,0.3231,0.0781,15.5994,2.2825
199108,0.74,0.63,1.66,16,3,18,0.3712,0.0892,15.6475,2.2936
199109,0.1,0,0.54,15,4,19,0.416,0.0994,15.6923,2.3038
199110,0,0,0.84,15,4,20.7,0.4622,0.1118,15.7385,2.3162
199111,0,0,0.46,15,4,20.6,0.5057,0.1234,15.782,2.3278
199112,0,0,0.55,16,4,22.3,0.552,0.1359,15.8283,2.3403
199201,0,0,0.51,15,4,21.3,0.0415,0.0113,15.8698,2.3516
199202,0.35,0.48,0.68,13,4,21.7,0.0784,0.0218,15.9067,2.3621
199203,0.39,0.49,0.7,13,4,21.4,0.1177,0.0324,15.946,2.3727
199204,0.35,0.52,1.22,12,3,20.8,0.1488,0.0405,15.9771,2.3808
199205,0.34,0.48,2.54,11,3,20.3,0.183,0.0494,16.0113,2.3897
199206,0.4,0.49,3.39,11,3,18.8,0.2141,0.0575,16.0424,2.3978
199207,0.42,0.52,4.24,11,3,19.5,0.2454,0.0661,16.0737,2.4064
199208,0.55,0.64,4.1,11,3,18.2,0.2766,0.0738,16.1049,2.4141
199209,0.51,0.67,3.1,14,3,17.7,0.3142,0.0824,16.1425,2.4227
199210,0.43,0.61,3.24,14,3,17.5,0.3552,0.0914,16.1835,2.4317
199211,0.43,0.58,4.52,16,4,18.2,0.4016,0.102,16.2299,2.4423
199212,0.42,0.59,3.71,15,4,18.6,0.4478,0.112,16.2761,2.4523
199301,0.43,0.61,3.64,15,3,16.8,0.046,0.009,16.3221,2.4613
199302,0.44,0.62,4.38,14,3,17.8,0.0843,0.0171,16.3604,2.4694
199303,0.45,0.65,3.94,17,3,17.4,0.1352,0.0279,16.4113,2.4802
199304,0.45,0.64,3.92,15,3,17.6,0.1795,0.0366,16.4556,2.4889
199305,0.46,0.65,4.45,15,3,17,0.2259,0.0459,16.502,2.4982
199306,0.47,0.63,3.87,15,3,17.5,0.2709,0.0549,16.547,2.5072
199307,0.48,0.61,3.86,15,3,18,0.315,0.0644,16.5911,2.5167
199308,0.47,0.6,4.2,15,3,18.3,0.3615,0.0747,16.6376,2.527
199309,0.46,0.57,4.29,14,3,19,0.4021,0.0843,16.6782,2.5366
199310,0.46,0.53,5.01,15,4,19.7,0.4455,0.0949,16.7216,2.5472
199311,0.42,0.46,5.11,14,4,20.8,0.4843,0.1052,16.7604,2.5575
199312,0.45,0.65,4.7,15,4,20,0.5275,0.1158,16.8036,2.5681
199401,0.45,0.47,3.38,15,4,20.3,0.044,0.0115,16.8476,2.5796
199402,0.44,0.47,3.36,13,4,21,0.0798,0.0211,16.8834,2.5892
199403,0.44,0.47,3.72,12,4,22.1,0.1156,0.0319,16.9192,2.6
199404,0.45,0.47,4.13,12,4,24.5,0.151,0.0435,16.9546,2.6116
199405,0.43,0.46,3.82,13,4,23,0.1893,0.0555,16.9929,2.6236
199406,0.44,0.46,4.12,11,4,24.5,0.2221,0.0666,17.0257,2.6347
199407,0.44,0.47,3.61,12,4,24.4,0.2567,0.0786,17.0603,2.6467
199408,0.59,0.63,3.88,11,4,23.7,0.2915,0.0891,17.0951,2.6572
199409,0.44,0.47,4.43,11,3,23.9,0.3214,0.0982,17.125,2.6663
